일시,지점,일최저체감온도(°C),일최고기온(°C),일평균기온(°C),일최저기온(°C),일평균상대습도(%),일평균풍속(m/s),일최대풍속(m/s),한파특보(O/X),한파영향예보(단계),동파가능지수(03h)(단계),동파가능지수(06h)(단계),동파가능지수(09h)(단계),동파가능지수(12h)(단계),동파가능지수(15h)(단계),동파가능지수(18h)(단계),동파가능지수(21h)(단계),동파가능지수(24h)(단계)
2021-12-02,안동(136),-9.1,6.2,0.2,-5.7,49.5,2.1,5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,상주(137),-8.9,6.9,1.4,-3.3,57,2,4.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,포항(138),-6.7,8.2,3.3,-1.2,43,3,5.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,군산(140),-3.4,8.1,3.7,-0.6,70.8,1.9,4.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,대구(143),-6.1,7.6,2.6,-1.1,53.6,2.3,4.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,전주(146),-2.7,8.2,4,-1.2,62.9,1.3,2.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,울산(152),-6.1,8.6,3.1,-2.1,43.8,2.2,4.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,창원(155),-5.4,7.5,2.6,-2.5,47.4,1.3,3.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,광주(156),-2.9,8.9,4.2,0.3,67.9,1.2,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,부산(159),-6.2,9.1,3.8,-1,47.6,3,7.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,통영(162),-5.3,9.7,4.7,-1.5,52.3,1.8,4.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,목포(165),-1.9,9.4,5.2,1.5,64.1,2,5.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,여수(168),-4.4,9.5,4.8,0.2,56.9,3.7,8.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,흑산도(169),1.1,10.2,7.8,5.8,62,4.4,10.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,완도(170),1.4,10,6.1,3,67.3,1.4,5.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,고창(172),-3.9,7.7,3.9,-0.3,70.9,1.8,4.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,제주(184),3,12.4,9.1,7,65,3.7,6.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,진주(192),-7.3,9,1.4,-5.9,64.6,0.6,3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,양평(202),-7.8,4.3,-0.3,-6.7,72,0.9,2.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,이천(203),-10.1,6.4,0.4,-8,70.9,1.4,3.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,인제(211),-9.5,3.9,-0.7,-8.2,63.9,2.6,5.5,X, ,낮음,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,홍천(212),-11.2,4.2,-1.2,-8.5,70,0.7,2.7,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,태백(216),-13.6,2.2,-1.9,-7.4,43.8,2.6,4.9,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,정선군(217),-11.1,2.9,-0.9,-6.7,53,2.1,4.9,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,제천(221),-10.6,3.5,-1.7,-9.7,71.6,1,4.3,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,보은(226),-9.4,6.2,-0.4,-7.6,74.4,0.9,3.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,천안(232),-8.4,6.6,0.7,-7.1,72.5,0.7,2.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,보령(235),-3.4,10.1,4.5,-1.5,63.9,2.1,4.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,부여(236),-5.2,7.3,2.2,-4,74.8,0.9,3.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,금산(238),-6.2,6.7,1.5,-5.5,73.1,0.8,3.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,세종(239),-5.8,6.6,2,-4.3,64.3,1,2.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,부안(243),-1.2,7.7,4,-1.1,73.1,1.2,4.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,임실(244),-6,7.7,1.7,-4.9,73.1,0.9,4.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,정읍(245),-4.4,7.6,3.4,-2.5,71.1,1.3,4.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,남원(247),-8,7.2,1.3,-5.1,75.5,1,4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,장수(248),-7.8,5.2,0.9,-5.8,69.1,1.4,4.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,영광군(252),-2.8,7.4,3.8,-0.3,69.8,1,2.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,김해시(253),-6.7,7.8,2.3,-3,52.8,1.9,5.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,순창군(254),-7.4,6.9,1.5,-4.2,81.4,1,5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,양산시(257),-4.4,8.5,3.1,-1.4,55.8,2.1,4.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,강진군(259),-0.9,9.3,4.3,1.7,70.5,1.1,4.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,장흥(260),-1.7,8.4,3.7,0.6,71.8,1.1,3.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,해남(261),-2.5,7.9,3,0,73.1,0.7,4.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,고흥(262),-3.6,8.8,3.3,-2.1,70.1,1.2,4.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,의령군(263),-10.3,9.9,0.2,-6.7,69.5,1.5,6.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,함양군(264),-6.9,7.7,2.2,-4.3,53.9,2.1,6.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,진도군ASOS(268),-0.5,10.2,5.2,2.2,70.1,1.5,4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,봉화(271),-10,5.3,-0.1,-6.2,54.9,1.6,5.2,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,영주(272),-11.8,5.4,-0.2,-6.4,55.5,3.6,8.1,X, ,낮음,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,문경(273),-9.4,6.1,0.5,-5.5,57,1.5,4.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,청송군(276),-10.8,5.4,-0.9,-5.6,55.3,2.7,6,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,영덕(277),-9.2,7.1,2.2,-4,43,2.7,7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,의성(278),-9.4,7.4,-1.5,-8.8,69.8,0.9,4.4,X, ,낮음,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,구미(279),-4.7,8.3,2.2,-3.1,56.3,0.9,2.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,영천(281),-8.4,7.1,1.3,-2.6,56.1,2.5,5.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,경주시(283),-7.2,8,1.7,-2.2,53.6,3,6.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,거창(284),-8.9,7.5,-0.2,-8,69.5,1,4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,합천(285),-8.1,9,0.7,-5.8,66.6,0.6,2.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,밀양(288),-5.4,8.4,1.3,-4.5,63.8,0.7,3.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,산청(289),-5.7,7.3,2.9,-0.7,59.6,3,7.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,거제(294),-2.8,7.4,4.5,-0.9,51.3,1.4,3.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,남해(295),-4.1,9.4,3.6,-2.6,65.1,1.4,4.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,부천(433),-5.8,6.5,2.1,-3.6,62,1,3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,안양(434),-5.6,5.6,2.4,-2.6,,1.7,4.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,광명(437),-5,5.7,2.4,-2.6,64,1.4,3.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,군포(438),-5.9,5.6,1.5,-3.5,66,1.3,4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,김포(441),,7.4,2,-4.4,,1.4,4.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,하남(444),-7.1,4.9,0.3,-6.7,67,0.5,1.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,의왕(445),-7.8,4.8,0,-6.2,70,0.8,2.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,포천(504),-11,4.6,-1.3,-8.3,75,1.9,5.1,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,가평조종(505),-13.1,2.4,-2.5,-9.4,78,0.8,1.9,X, ,낮음,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,안성(516),-9.1,6.5,1,-6.5,72,1.3,4.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,간성(517),-7.4,7.6,3.6,-1.7,43,2.7,5.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,평창(526),-11.9,3.8,-2,-10,61,1.2,3.7,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,의정부(532),-10.6,4.6,-0.5,-7.3,82,1.2,3.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,횡성(536),-11.9,4.7,-0.9,-9.1,77,1.1,5,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,고양(540),-8.4,5.1,0.2,-7.3,78,1.4,3.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,남양주(541),-10.7,4.9,-0.6,-7.6,74,1.1,4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,안산(545),-8.4,7,0.2,-8,80,0.8,3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,경기광주(546),-9.7,4.9,-0.5,-7.8,72,1.4,3.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,여주(548),-11.9,5.3,0.3,-7.3,68,1.8,4.2,X, ,낮음,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,용인(549),-8.7,6.2,0.9,-6,68,1.2,3.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,오산(550),-7.2,6.5,1.2,-5.8,62,1.6,4.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,평택(551),-8.2,6.9,1.6,-4.7,70,1.4,4.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,화천(555),-12.4,3,-2.1,-8.9,83,0.9,2,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,양구(556),-12,2.9,-1.7,-9.6,68,2.1,6.1,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,시흥(565),-9.2,5.9,1,-6.9,77,1.9,5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,구리(569),-7.6,5.4,1.1,-5.5,63,1.5,3.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,화성(571),-6.7,5.9,1.4,-5.1,71,1.8,4.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,성남(572),-7.6,5.6,0.9,-4.9,65,1.1,3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,과천(590),-7.7,6.1,1.4,-5.7,74,1.4,3.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,양주(598),-12.7,4.7,-1.4,-8.9,81,1.7,5,X, ,낮음,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,단양(601),-9.2,5.5,-0.7,-7,64,0.9,2.2,X, ,낮음,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,진천(602),-8.5,6.5,0.9,-6,67,1.8,4.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,괴산(603),-11.3,5.3,-0.6,-8.9,69,1.1,5.1,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,옥천(604),-5.9,7.9,1.5,-5.9,68,0.8,4.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,홍북(608),-6.1,7.6,2.7,-3.6,72,1.4,4.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,공주(612),-8.3,6.8,1.2,-6.4,74,1,2.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,서천(614),-4.2,8.7,3.4,-3,69,1.5,3.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,논산(615),-6.6,7.4,2.6,-4.5,72,1.1,3.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,당진(616),-5.6,7.8,2.5,-4.3,72,1.5,4.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,청양(618),-6.9,7.2,1.1,-5.7,78,0.5,1.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,음성(619),-10.6,4.9,-1.2,-9.2,71,1.8,5.5,X, ,낮음,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,증평(623),-7.4,5.8,0.5,-6.7,71,1.4,4.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,태안(627),-4.5,9.3,4.6,-2.1,67,2.1,4.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,예산(628),-4.6,7,2.2,-4.3,74,,4.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,아산(634),-8.4,8,1.9,-5.1,71,2.2,3.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,계룡(636),-8.8,6.3,1.1,-7.5,72,1.1,3.9,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,연천청산(652),-11.3,4.3,-0.6,-7.3,77,1.9,4.1,X, ,낮음,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,양양(670),-7.7,6.7,3.3,-1.5,49,3.5,6.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,무안(699),-3.7,7.1,3.5,-0.1,69,1.3,3.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,무주(701),-9.2,6.2,1.5,-6,66,1.4,4.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,익산(702),-5.7,8.1,3.1,-4.1,76,1.1,2.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,진안(703),-8.7,5.4,1,-6,71,1.7,4.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,담양(706),-5.2,9,2.7,-2.4,82,1.5,4.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,구례(709),-5,8.2,3.4,-2.6,71,2.8,6.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,나주(710),-1.3,7.7,3.7,1,78,0.8,2.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,순천시(712),-3.4,9.9,4.4,-1,59,1.8,5.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,광양읍(713),-3.6,10.5,3.6,-2.2,63,1.2,3.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,장성(730),-1.9,8,3.4,0.3,78,1,3.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,영암(731),-1.1,9,4.8,1.3,73,0.9,3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,보성(732),-4.7,8.4,2.1,-3.1,75,1,3.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,완주(734),-6.5,8.5,3.4,-2.7,75,1.6,4.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,김제(737),-5.6,7.9,3.5,-1.5,66,2.4,6.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,화순(741),-3.6,8.7,3.3,-1.3,73,1.4,4.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,함평(754),-2.4,7.6,3.8,0.7,78,1.2,2.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,곡성(768),-5.7,8.2,2,-3.9,77,1.1,4.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,압해도(789),-2.5,9.9,5.7,2.3,65,2.8,7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,영양(801),-10.9,5.3,-0.1,-7,52,2.2,4.2,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,성주(810),-9.1,8.9,1.9,-5.2,57,1.3,4.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,고령(812),-9.2,7.2,-0.8,-7.7,69,0.6,2.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,청도(813),-8.1,7.8,0.7,-5.5,65,1.4,3.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,예천(815),-8.3,6.9,-0.3,-7.2,60,1.1,4.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,김천(822),-8.6,8.1,0.1,-6.2,67,1.1,3.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,군위(823),-10,7.3,-0.5,-6.8,70,1.4,5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,칠곡(825),-5.4,8.4,2.5,-1.7,58,1.6,4.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,경산(827),-5.5,7.4,2.2,-1.3,51,1.7,4.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,삼척(876),-6.5,10.9,4.4,-0.6,33,2.5,5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,속초(90),-6.1,7,3.7,-2,37.8,2.5,9.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,삼천포(907),-3.7,9.9,4.2,-2,51,1.7,5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,고성(918),-8.4,8.5,1.2,-5.1,70,1.6,5.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,창녕(919),-7.5,8.1,0.6,-5.8,74,0.8,2.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,함안(920),-9.4,8.7,-0.4,-6.7,76,1,5.4,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,북춘천(93),-11.8,2.1,-2.3,-9.1,73.5,0.7,2.3,X, ,낮음,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,하동(932),-6.2,9.2,2.1,-4.2,70,1.2,5.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,철원(95),-10.6,4.4,-1,-8.7,81.4,1.5,3.4,X, ,보통,보통,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,동두천(98),-9.9,4.4,-0.8,-7.9,76.8,1.5,4.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-02,파주(99),-10.5,6.4,-0.7,-8.9,81.4,1.5,4.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,북강릉(104),-2.6,7.5,5.2,1,29.9,2.3,4.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,동해(106),-2.3,10,6.5,2.2,32.5,3.1,5.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,서울(108),-5.5,4.6,1.9,-1.8,53.3,2.9,5.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,인천(112),-5.2,8.1,2.6,0.1,43.6,5.1,8.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,원주(114),-2.9,5.5,3.1,-0.7,48.3,1.9,4.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,울릉도(115),-1.7,9.3,6,3,58.8,4.7,8.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,수원(119),-4.3,4.9,2.6,0,57.6,2.8,6.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,영월(121),-4,6,2.4,-2.5,52.4,1.8,5.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,충주(127),-4.7,6,2.4,-1.2,61.4,2.4,6.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,서산(129),-1.9,8.8,4.4,0.7,57.5,3.3,7.1,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,울진(130),-4.5,11,5.2,0.9,40.8,3.2,5.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,청주(131),-2,6.9,4,1.2,57.6,1.9,4.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,대전(133),-3.5,8.7,4.5,0.1,68.4,2.3,5.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,추풍령(135),-6.9,6.5,3.2,0.1,57.4,4.3,8.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,안동(136),-5.4,7.9,2.3,-1.9,54.3,2.7,6.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,상주(137),-3.9,8.4,3.9,0.3,58.8,2.8,7.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,포항(138),-2.4,10.9,5.9,2.1,46.3,3,6.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,군산(140),-0.1,9.8,6.3,2.7,57.9,3.9,8.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,대구(143),-2.1,10.3,4.8,1.2,54.4,2.9,7.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,전주(146),-0.2,8.2,4.9,1.8,68,2.3,5.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,울산(152),-2,11,6.7,2.1,47.1,2.6,5.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,창원(155),-0.8,12,6.4,2.1,46.6,1.7,4.3,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,광주(156),1.9,8,5.9,4.2,76.5,1.3,2.9,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,부산(159),-1.7,12.6,7.4,3.3,52.6,3.8,7.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,통영(162),-0.8,12.7,8.5,4,51.4,3.8,6.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,목포(165),0.4,10.8,7.9,5.7,62.9,5.5,9.5,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,여수(168),-0.6,11.7,7.7,4,56.4,5.7,10.2,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,흑산도(169),1.3,11.6,9.2,6.9,59.1,8.1,14.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,완도(170),2.9,12.7,8.6,5.8,59.5,3.3,6.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,고창(172),-1.8,7.6,5.1,2.9,75.4,3.3,7.7,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,제주(184),4.8,14.5,11.2,8.6,56,6.1,8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,진주(192),-0.1,11.1,6.3,1.2,56.5,1.7,5.6,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,양평(202),-4.3,5.6,2.2,-0.3,56.5,2,4.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
2021-12-03,이천(203),-3.9,5.8,2.1,-1.7,56.3,1.6,3.8,X, ,낮음,낮음,낮음,낮음,낮음,낮음,낮음,낮음
